ORDER ID,ORDER DATE,CUSTOMER ID,PRODUCT ID,TRANSACTION ID,UNITS IN ORDER,ORDER TOTAL
112678,2021-04-02,100000927,8675740287,512678,10,342.54
110423,2018-06-29,100000928,8675740287,510423,7,245.1064
112525,2020-01-15,100000928,2926937052,512525,6,59.5056
112695,2022-01-13,100000928,3405268556,512695,9,210.6432
113003,2017-05-15,100000928,6228611532,513003,8,234.048
111045,2021-02-26,100000928,8143229140,511045,3,76.8936
111591,2017-03-28,100000928,2963300774,511591,9,627.7068
112186,2016-12-15,100000928,5050067655,512186,9,554.4288
111427,2020-05-14,100000929,7833392032,511427,7,359.7384
110904,2021-12-18,100000929,8262662751,510904,3,303.2964
111204,2018-08-16,100000929,1336619171,511204,10,587.328
112106,2016-01-16,100000930,3390230025,512106,9,301.32
113061,2020-10-25,100000930,1336619171,513061,6,383.04
111682,2021-02-25,100000930,9730446421,511682,10,1197.6
111086,2020-08-01,100000930,4327321762,511086,2,109.78
113056,2018-11-27,100000931,5509524170,513056,3,234.612
113196,2020-09-26,100000931,3495221948,513196,1,122.6568
111143,2017-02-16,100000932,3795753080,511143,5,166.9815
110184,2020-03-25,100000932,2430071492,510184,1,38.9298
112131,2019-08-29,100000932,5509524170,512131,6,445.284
110005,2020-01-13,100000933,9223468295,510005,6,137.5488
111221,2018-03-01,100000933,9730446421,511221,10,1149.696
111083,2016-05-26,100000933,7425260271,511083,2,68.0448
110708,2018-01-31,100000934,1336619171,510708,8,459.648
110697,2017-01-08,100000934,7425260271,510697,8,255.168
111709,2020-03-24,100000935,3795753080,511709,7,238.8015
111199,2018-05-17,100000935,9730446421,511199,5,568.86
110634,2021-07-30,100000936,6991736764,510634,8,155.232
113165,2016-09-23,100000936,8213207925,513165,4,93.1392
111811,2018-06-26,100000937,9870137717,511811,10,90.09
112129,2021-09-07,100000937,8143229140,512129,5,126.763
110504,2020-08-02,100000937,9313710898,510504,1,7.1344
111036,2018-12-05,100000937,3135576553,511036,1,5.3508
111077,2017-12-18,200000008,9223468295,511077,7,157.1304
112297,2020-03-24,200000008,8213207925,512297,7,156.3408
110113,2017-10-07,200000008,8675740287,510113,8,286.2112
111041,2019-02-14,200000008,1737807900,511041,4,38.728
112815,2017-12-16,200000008,2430071492,512815,3,118.0452
111612,2020-07-07,200000014,6719567315,511612,3,135.0216
111213,2016-02-22,200000014,2926937052,511213,7,70.9324
111778,2016-12-07,200000014,3495221948,511778,4,470.6016
109921,2022-07-25,200000017,6661671897,509921,3,147.9153
111927,2019-06-24,200000017,5127562193,511927,10,289.836
112835,2019-09-15,200000017,4327321762,512835,2,106.4866
111781,2020-11-16,200000017,3750666773,511781,4,309.624
110838,2018-02-07,200000017,4291344502,510838,6,323.7084
110803,2022-05-27,200000018,8713824671,510803,10,466.56
111027,2022-03-27,200000018,9313710898,511027,5,37.632
110320,2020-12-20,200000018,5127562193,510320,6,172.1088
112354,2022-04-30,200000018,3135576553,512354,3,16.9344
112675,2017-02-11,200000018,3795753080,512675,1,34.4736
112781,2017-11-17,200000018,5997626126,512781,6,344.736
112010,2016-11-18,200000018,9313710898,512010,7,52.6848
112061,2016-05-05,200000022,5480721202,512061,9,259.308
110109,2018-06-29,200000022,5997626126,510109,1,38.759
111872,2022-05-11,200000022,6661671897,511872,5,249.067
110273,2021-01-15,200000024,3390230025,510273,7,215.6112
110276,2020-03-08,200000024,3495221948,510276,10,1151.472
112692,2019-03-02,200000024,5127562193,512692,5,137.448
110238,2017-02-07,200000026,4327321762,510238,9,494.01
110681,2022-09-23,200000026,8948840620,510681,2,39.6
111144,2017-09-03,200000026,9730446421,511144,8,958.08
109888,2019-09-04,200000026,5509524170,509888,10,798
112263,2019-02-26,200000026,9870137717,512263,5,49.5
112352,2021-11-18,200000029,5509524170,512352,1,71.82
111523,2020-12-04,200000029,6228611532,511523,8,228.96
110989,2020-04-28,200000029,8675740287,510989,6,205.524
112482,2019-08-06,200000033,9313710898,512482,5,36.456
112225,2019-11-02,200000033,6182617964,512225,7,664.02
112857,2017-12-19,200000033,7010679527,512857,1,59.3712
111171,2021-02-05,200000033,4327321762,511171,1,51.0477
112503,2016-11-08,200000033,8694351166,512503,5,180.7455
111554,2020-06-15,200000039,2430071492,511554,2,80.3712
112908,2016-04-26,200000039,3750666773,512908,3,229.824
112838,2022-08-19,200000040,9730446421,512838,2,237.1248
113054,2018-10-07,200000043,3390230025,513054,1,32.8104
113123,2017-10-13,200000043,1893735141,513123,2,17.2872
111028,2022-03-22,200000043,5127562193,511028,4,117.1296
111016,2017-02-21,200000043,3795753080,511016,2,70.3836
111492,2016-05-04,200000046,3123824581,511492,8,351.12
112451,2018-08-29,200000046,6719567315,512451,3,143.64
110234,2019-10-09,200000046,2963300774,510234,5,379.05
111484,2016-04-13,200000046,8619953091,511484,2,37.92
112526,2021-01-09,200000046,8694351166,512526,8,310.96
112441,2016-07-22,200000046,1893735141,512441,4,35.28
111285,2019-05-11,200000047,3123824581,511285,8,340.5864
112185,2022-03-15,200000047,9870137717,512185,10,96.03
113058,2017-01-21,200000047,8948840620,513058,6,115.236
112260,2019-02-04,200000047,8241463559,512260,10,482.575
111424,2020-12-31,200000065,3390230025,511424,7,215.6112
110586,2018-01-30,200000065,1319286996,510586,8,207.1104
111800,2020-04-20,200000065,3405268556,511800,4,93.6192
111895,2020-01-06,200000065,3795753080,511895,2,66.0744
113116,2018-04-02,200000066,2876522496,513116,6,562.872
112224,2017-12-19,200000066,9313710898,512224,5,36.848
111790,2019-01-16,200000066,9730446421,511790,2,225.1488
112556,2018-06-20,200000066,1489444777,512556,5,224.472
110599,2020-03-04,200000067,8619953091,510599,3,55.1736
110573,2016-04-05,200000067,3405268556,510573,4,98.7072
110107,2021-12-07,200000067,2430071492,510107,2,81.2084
112359,2018-11-11,200000067,2020397001,512359,9,201.663
111093,2021-02-17,200000067,1284609276,511093,4,230.472
112575,2022-01-11,200000067,5127562193,512575,6,173.9016
110618,2020-02-14,200000068,1893735141,510618,4,33.8688
111814,2017-10-30,200000068,4398051135,511814,7,261.2064
111674,2020-05-03,200000068,2113413915,511674,9,106.272
110208,2020-12-07,200000069,8213207925,510208,6,129.7296
110525,2018-06-20,200000069,8713824671,510525,7,309.582
111967,2016-08-30,200000069,9223468295,511967,3,65.1924
111336,2016-12-09,200000069,8675740287,511336,4,138.5384
109841,2021-09-30,200000069,9313710898,509841,8,57.0752
110168,2020-11-09,200000069,8619953091,510168,3,51.7608
112631,2021-03-13,200000069,5127562193,512631,8,217.5264
111635,2018-11-01,200000070,4681342313,511635,2,58.006
112621,2018-04-15,200000070,7690258628,512621,6,127.6326
110456,2022-01-03,200000070,7833392032,510456,6,325.1052
110373,2018-12-16,200000070,2430071492,510373,6,243.6252
110687,2020-02-28,200000070,5127562193,510687,9,260.8524
113170,2017-12-05,200000071,6648383061,513170,9,245.7252
112863,2016-04-19,200000071,6697166886,512863,2,145.3536
109982,2016-05-02,200000071,4398051135,509982,9,342.8334
110031,2021-05-13,200000072,3135576553,510031,1,5.3508
111035,2021-12-14,200000072,5509524170,511035,8,580.944
110318,2018-05-21,200000072,3795753080,510318,9,294.1029
112645,2022-02-09,200000072,2113413915,512645,3,33.579
111530,2022-04-02,200000072,8948840620,511530,3,54.054
112733,2017-01-17,200000072,1489444777,512733,9,391.1544
112867,2020-05-16,200000072,2963300774,512867,4,275.9484
111154,2018-03-11,200000076,8619953091,511154,6,111.4848
111670,2020-12-12,200000076,3750666773,511670,1,78.204
112684,2021-10-15,200000076,1489444777,512684,4,187.2192
112943,2021-08-18,200000076,3795753080,512943,10,351.918
110346,2022-02-21,200000076,4398051135,510346,4,152.3704
111113,2016-07-19,200000076,8713824671,511113,9,428.652
112364,2020-01-16,200000099,6697166886,512364,3,202.4568
110785,2018-03-21,200000099,3126356136,510785,10,909.09
109855,2019-09-18,200000100,9223468295,509855,3,64.476
110347,2021-06-15,200000100,8675740287,510347,10,342.54
112494,2019-09-19,200000100,6182617964,512494,7,642.6
113096,2018-05-19,200000100,7690258628,513096,8,157.896
110039,2017-03-10,200000101,2178891798,510039,3,53.9649
112735,2019-06-11,200000101,4327321762,512735,10,543.411
110826,2021-02-24,200000101,6661671897,510826,9,452.8953
111068,2018-10-24,200000102,5127562193,511068,5,137.448
113139,2018-01-16,200000102,8262662751,513139,1,101.0988
112660,2019-02-04,200000102,6511971572,512660,1,44.0496
111564,2019-05-13,200000102,1319286996,511564,1,25.8888
112398,2018-07-04,200000102,1893735141,512398,6,48.6864
111072,2019-01-08,200000103,3123824581,511072,9,387.1098
111455,2016-02-14,200000103,6511971572,511455,6,281.5344
111722,2020-04-15,200000103,8241463559,511722,6,292.53
111166,2018-06-16,200000103,2926937052,511166,6,63.3864
109821,2018-11-25,200000104,5480721202,509821,2,56.448
110748,2020-02-25,200000104,8948840620,510748,1,19.008
112085,2022-07-27,200000104,4398051135,512085,2,74.6304
110829,2020-12-25,200000105,7690258628,510829,6,131.58
110945,2021-04-23,200000105,5997626126,510945,9,538.65
112829,2021-03-16,200000105,5997626126,512829,8,316.4
111454,2016-07-24,200000106,4291344502,511454,9,465.5394
110630,2017-07-16,200000106,1489444777,510630,10,444.168
111457,2017-11-24,200000106,1319286996,511457,7,183.1914
111761,2020-09-03,200000107,7425260271,511761,7,238.1568
112146,2020-05-10,200000107,3405268556,512146,2,48.8448
112600,2016-09-08,200000107,3405268556,512600,1,24.4224
110013,2020-09-03,200000108,6182617964,510013,9,890.46
110000,2020-01-22,200000108,1284609276,510000,10,576.18
112520,2016-06-06,200000108,7690258628,512520,8,170.1768
110813,2018-06-14,200000108,9870137717,510813,4,38.412
113020,2017-11-28,200000109,6182617964,513020,4,387.6
110247,2017-02-27,200000109,7425260271,510247,5,168.34
112188,2016-09-13,200000109,1489444777,512188,9,408.348
112706,2022-06-06,200000110,1893735141,512706,3,26.46
112082,2021-03-05,200000110,1284609276,512082,5,297
112294,2016-03-13,200000110,8675740287,512294,5,190.3
112988,2021-08-07,200000110,2588421965,512988,9,142.56
112289,2020-10-07,200000118,9730446421,512289,4,479.04
109934,2016-11-07,200000118,9223468295,509934,6,143.28
110883,2021-01-19,200000118,3123824581,510883,3,131.67
110916,2021-02-25,200000140,2588421965,510916,8,122.9184
110002,2017-08-16,200000140,4584868492,510002,4,238.1544
111326,2017-11-20,200000140,6697166886,511326,10,719.352
112460,2021-07-05,200000140,8213207925,512460,1,23.0472
112419,2021-07-19,200000164,4291344502,512419,8,404.9136
111497,2022-07-06,200000164,6228611532,511497,7,202.566
111645,2017-10-31,200000164,6182617964,511645,2,185.64
111467,2017-02-20,200000164,2588421965,511467,5,72.072
110991,2020-04-06,200000165,8713824671,510991,2,88.452
111344,2019-10-25,200000165,3405268556,511344,5,115.752
112333,2019-11-21,200000165,8143229140,512333,8,202.8208
110287,2019-11-04,200000166,9730446421,510287,9,1077.84
111037,2017-10-31,200000166,6182617964,511037,2,204
112122,2020-12-05,200000166,8713824671,512122,9,437.4
112635,2022-03-23,200000166,3495221948,512635,4,500.64
111604,2017-10-13,200000166,8675740287,511604,7,266.42
109969,2019-12-29,200000186,2178891798,509969,5,89.9415
112107,2020-10-03,200000186,9313710898,512107,5,38.808
113050,2022-06-05,200000186,9313710898,513050,4,31.0464
112889,2021-07-14,200000191,5480721202,512889,7,199.626
110062,2021-08-29,200000210,1319286996,510062,7,183.1914
110588,2016-11-12,200000210,1489444777,510588,9,399.7512
111581,2022-08-08,200000210,3305177499,511581,1,89.1684
111097,2018-12-08,200000210,3495221948,511097,5,581.994
110385,2021-11-06,200000210,2178891798,510385,8,135.1848
112797,2022-08-18,200000210,4327321762,512797,2,102.0954
112802,2022-05-09,200000210,2588421965,512802,1,14.7312
109942,2017-06-01,200000256,8675740287,509942,5,182.688
109920,2019-12-24,200000256,8213207925,509920,3,68.4288
113218,2021-12-27,200000256,3123824581,513218,1,42.1344
112654,2016-01-12,200000256,6719567315,512654,6,275.7888
110585,2018-05-21,200000257,7270957383,510585,7,198.5025
110576,2020-05-16,200000257,3390230025,510576,3,95.418
110982,2018-09-01,200000257,6648383061,510982,3,79.401
112528,2017-07-21,200000257,3795753080,512528,2,68.229
110877,2016-10-14,200000258,2876522496,510877,8,734.528
112096,2016-09-14,200000258,9223468295,512096,5,109.848
111869,2020-09-06,200000258,7690258628,511869,10,201.756
111525,2020-08-29,200000259,6697166886,511525,1,70.452
111157,2022-09-05,200000259,3495221948,511157,6,713.412
110646,2020-12-18,200000260,8713824671,510646,1,45.198
113048,2022-09-22,200000260,3750666773,513048,5,371.07
112936,2019-04-23,200000261,6697166886,512936,1,70.452
110258,2019-06-16,200000261,2876522496,510258,6,568.86
111810,2020-10-09,200000261,5480721202,511810,4,111.72
110633,2018-09-26,200000262,1489444777,510633,6,286.56
110705,2018-09-04,200000262,3795753080,510705,8,287.28
110755,2019-06-25,200000262,7270957383,510755,10,298.5
110160,2022-03-16,200000262,2113413915,510160,8,98.4
110932,2016-01-14,200000263,1284609276,510932,4,220.968
112176,2020-06-08,200000263,4398051135,512176,5,180.7455
109893,2018-06-10,200000263,1284609276,509893,10,552.42
109802,2021-11-22,200000263,2178891798,509802,6,101.3886
110328,2017-02-23,200000264,5509524170,510328,9,696.654
110395,2018-04-28,200000264,9870137717,510395,4,38.412
112267,2022-06-18,200000264,1284609276,512267,2,115.236
111114,2019-07-15,200000265,1319286996,511114,8,213.864
112370,2019-10-13,200000265,5997626126,512370,8,300.58
112211,2020-08-01,200000265,6511971572,512211,8,363.888
112304,2018-06-02,200000265,8713824671,512304,2,94.62
111626,2016-12-06,200000266,3795753080,511626,7,226.233
110075,2017-06-28,200000266,1893735141,510075,7,55.566
111961,2017-09-30,200000266,7270957383,511961,8,214.92
109838,2019-10-10,200000266,6991736764,509838,10,178.2
112615,2021-11-02,200000266,8694351166,512615,6,209.898
111450,2021-12-13,200000266,6182617964,511450,8,734.4
110581,2017-01-10,200000267,1893735141,510581,1,8.82
110781,2021-11-21,200000267,9223468295,510781,4,95.52
110959,2016-08-13,200000267,9870137717,510959,9,89.1
110960,2021-02-09,200000295,9730446421,510960,5,586.824
110327,2021-09-18,200000295,3405268556,510327,3,74.7936
112202,2018-02-27,200000295,1737807900,512202,10,100.94
110909,2022-06-28,200000295,1284609276,510909,6,349.272
109843,2022-08-06,200000300,1319286996,509843,6,160.398
111911,2021-05-15,200000301,2178891798,511911,10,163.53
112259,2018-12-18,200000301,1336619171,512259,1,57.456
110078,2019-08-15,200000301,1284609276,510078,4,213.84
113006,2020-08-11,200000301,2926937052,513006,2,19.404
110544,2018-04-17,200000333,8619953091,510544,1,18.96
110772,2022-02-14,200000333,8262662751,510772,2,219.78
110950,2022-05-23,200000339,3405268556,510950,5,114.48
112736,2018-08-13,200000339,6697166886,512736,4,266.976
112956,2016-07-22,200000339,3123824581,512956,8,316.008
110672,2020-05-17,200000347,2782517448,510672,2,89.7092
112507,2019-08-20,200000347,6719567315,512507,2,93.8448
112588,2017-01-21,200000347,3795753080,512588,3,105.5754
110683,2016-06-22,200000347,5997626126,510683,9,348.831
111279,2017-08-09,200000348,1893735141,511279,3,24.8724
111352,2021-07-22,200000348,5480721202,511352,9,248.724
110938,2016-01-26,200000348,2178891798,510938,6,102.4788
110505,2022-03-01,200000348,2178891798,510505,7,119.5586
112346,2022-07-20,200000349,1284609276,512346,8,470.448
113007,2021-04-12,200000349,9730446421,513007,10,1185.624
112410,2020-11-13,200000350,8713824671,512410,6,274.104
111013,2021-11-19,200000350,3305177499,511013,4,360.5088
112170,2018-04-29,200000350,6719567315,512170,5,225.036
113178,2019-11-21,200000350,6228611532,513178,4,119.568
110387,2021-04-26,200000352,2430071492,510387,10,380.926
109962,2018-01-21,200000352,5509524170,509962,8,580.944
111596,2022-01-21,200000352,9873264896,511596,1,9.9099
113137,2021-03-27,200000352,2524845521,513137,2,119.4648
110560,2018-08-04,200000353,2363094138,510560,7,467.5482
112030,2016-04-01,200000353,9870137717,512030,3,27.621
109966,2022-02-16,200000353,2876522496,509966,5,464.07
110085,2017-03-02,200000353,5127562193,510085,2,55.5768
110129,2021-01-04,200000354,9730446421,510129,2,229.9392
111107,2019-06-11,200000354,6648383061,511107,7,187.2192
109854,2020-01-24,200000355,5480721202,509854,8,228.144
110198,2019-09-10,200000355,2020397001,510198,8,179.256
111956,2019-04-17,200000355,3795753080,511956,9,313.4943
110296,2018-03-26,200000356,8241463559,510296,2,94.525
111856,2016-09-10,200000356,5050067655,511856,4,254.448
112962,2021-04-14,200000361,5480721202,512962,5,133.77
112462,2020-07-10,200000361,5127562193,512462,3,81.5724
109812,2020-11-07,200000362,1284609276,509812,10,594
112907,2016-04-03,200000362,9223468295,512907,9,214.92
111175,2019-06-05,200000363,1319286996,511175,6,162.0864
112356,2021-11-04,200000363,1284609276,512356,9,513.216
112214,2019-10-25,200000363,8241463559,512214,10,477.6
113141,2020-09-09,200000363,2782517448,513141,3,131.8176
110474,2020-08-03,200000370,5127562193,510474,4,108.7632
112147,2020-02-11,200000370,9730446421,512147,7,762.8712
110501,2017-12-03,200000370,9730446421,510501,7,762.8712
113009,2018-09-06,200000370,1336619171,513009,6,348.5664
111055,2021-11-20,200000370,6697166886,511055,3,202.4568
110307,2021-12-19,200000371,3795753080,510307,10,359.1
110667,2019-09-12,200000371,1489444777,510667,6,286.56
112234,2019-08-20,200000371,9730446421,512234,3,359.28
111242,2016-12-19,200000371,2240469836,511242,3,107.46
112602,2018-09-06,200000371,1319286996,512602,7,196.98
112088,2016-02-16,200000371,2113413915,512088,7,86.1
110668,2021-09-07,200000372,6697166886,510668,2,145.3536
111355,2016-01-23,200000373,7425260271,511355,9,293.4432
111712,2020-02-08,200000373,3795753080,511712,2,66.0744
111104,2017-12-24,200000373,6182617964,511104,9,844.56
111714,2019-09-15,200000384,3305177499,511714,5,479.4
111236,2016-01-14,200000384,8713824671,511236,10,486
112967,2016-09-11,200000384,4398051135,512967,9,349.83
109870,2020-07-09,200000384,6182617964,509870,1,102
111258,2020-11-04,200000385,6697166886,511258,7,467.208
113071,2019-03-05,200000385,5480721202,513071,8,211.68
112007,2016-12-12,200000385,1893735141,512007,8,63.504
111529,2016-10-28,200000386,9313710898,511529,8,62.0928
111930,2020-11-10,200000386,3405268556,511930,5,125.928
111963,2022-02-06,200000386,4291344502,511963,9,495.5742
111971,2019-05-30,200000386,2430071492,511971,7,290.0898
112513,2016-06-18,200000386,2240469836,512513,9,319.1562
111634,2020-05-24,200000387,1284609276,511634,4,230.472
112118,2022-08-10,200000387,2524845521,512118,5,318.354
112414,2021-08-24,200000387,2926937052,512414,2,20.9132
113198,2019-12-11,200000387,2113413915,513198,8,95.448
111346,2019-07-12,200000388,3795753080,511346,1,34.8327
111320,2021-11-28,200000388,5127562193,511320,4,115.9344
111447,2016-02-15,200000389,9223468295,511447,3,71.64
109995,2021-12-13,200000389,3390230025,509995,8,267.84
111870,2017-02-03,200000389,5997626126,511870,10,395.5
111625,2020-07-04,200000389,6228611532,511625,5,159
110306,2022-05-09,200000389,3126356136,510306,9,899.1
111769,2017-09-24,200000389,1284609276,511769,3,178.2
113070,2022-08-11,200000389,5127562193,513070,8,239.04
112924,2021-08-28,200000389,5997626126,512924,6,359.1
110401,2020-07-16,200000390,1319286996,510401,5,136.479
110735,2016-07-20,200000390,9223468295,510735,4,92.6544
111102,2022-01-16,200000391,4327321762,511102,2,109.78
112150,2020-11-18,200000391,1893735141,512150,4,35.28
110574,2017-02-07,200000406,3495221948,510574,1,112.644
112597,2021-09-07,200000406,2113413915,512597,1,11.07
112369,2018-12-03,200000406,8619953091,512369,5,85.32
111731,2021-10-27,200000406,2524845521,511731,4,236.304
110170,2017-10-23,200000407,7425260271,510170,8,277.8496
110340,2017-03-11,200000407,5509524170,510340,3,234.612
111997,2018-06-21,200000407,8262662751,511997,3,323.0766
111384,2021-09-10,200000408,4327321762,511384,4,217.3644
112075,2017-07-04,200000408,1489444777,512075,3,141.8472
112989,2021-12-27,200000408,3390230025,512989,4,132.5808
111321,2022-03-28,200000414,2430071492,511321,7,275.4388
111883,2021-03-10,200000414,3390230025,511883,8,251.7696
113001,2018-10-06,200000414,4681342313,513001,8,224.848
110568,2022-08-28,200000414,7833392032,510568,8,420.0672
111314,2020-03-15,200000414,2363094138,511314,4,270.0432
112872,2016-12-03,200000414,6228611532,512872,7,209.244
112274,2019-08-04,200000414,2782517448,512274,8,344.1904
110517,2017-04-24,200000415,8713824671,510517,2,88.452
110625,2020-03-09,200000415,2178891798,510625,8,132.2776
110767,2017-08-31,200000415,1319286996,510767,4,102.4296
110884,2022-03-06,200000416,2963300774,510884,1,72.7776
112019,2019-02-15,200000416,7425260271,512019,3,102.0672
112670,2016-08-29,200000416,3390230025,512670,3,96.4224
111088,2021-02-03,200000417,3962085980,511088,3,178.6158
112500,2019-10-17,200000417,1336619171,512500,1,61.9248
110882,2016-08-06,200000417,8713824671,510882,6,282.852
111760,2018-10-17,200000417,8948840620,511760,9,172.854
112878,2022-05-20,200000417,3495221948,512878,3,364.2156
111137,2021-10-21,200000424,8143229140,511137,9,238.203
110752,2020-03-29,200000424,8713824671,510752,2,92.34
112671,2017-12-20,200000424,1893735141,512671,6,50.274
109871,2017-05-21,200000424,8675740287,509871,10,361.57
112633,2019-02-04,200000424,1319286996,512633,1,26.733
110536,2020-10-30,200000425,4291344502,510536,5,258.633
110702,2017-05-10,200000425,4291344502,510702,4,206.9064
111149,2021-04-12,200000425,4327321762,511149,9,459.4293
111845,2016-07-07,200000425,6182617964,511845,7,664.02
110386,2017-03-30,200000425,2020397001,510386,4,85.932
111373,2016-10-12,200000425,3795753080,511373,1,33.3963
111515,2019-11-04,200000425,6511971572,511515,8,356.2272
110087,2020-01-29,200000426,7425260271,510087,5,159.48
112534,2016-06-23,200000426,2963300774,512534,7,477.603
110275,2022-09-06,200000426,2926937052,510275,4,38.808
110872,2021-10-06,200000426,6182617964,510872,4,367.2
111448,2018-03-19,200000426,7425260271,511448,6,191.376
112832,2020-04-21,200000438,3305177499,512832,3,279.0108
111173,2019-04-10,200000438,6697166886,511173,8,575.4816
111038,2017-07-23,200000447,4327321762,511038,6,322.7532
111920,2019-01-18,200000447,2782517448,511920,5,224.273
112559,2018-01-07,200000447,3126356136,512559,10,979.02
113081,2016-03-11,200000447,6697166886,513081,3,218.0304
112141,2017-01-07,200000448,3135576553,512141,7,39.102
113035,2019-07-23,200000448,2926937052,513035,9,92.169
112920,2020-05-27,200000457,9870137717,512920,1,9.801
112070,2016-03-06,200000458,4398051135,512070,7,272.09
112004,2019-11-25,200000458,2430071492,512004,2,83.72
112045,2017-03-20,200000458,1336619171,512045,7,446.88
112325,2020-10-11,200000458,5480721202,512325,10,294
110773,2019-03-01,200000458,2926937052,510773,4,43.12
112766,2020-09-01,200000458,1893735141,512766,9,79.38
111616,2016-08-03,200000459,5127562193,511616,1,28.6848
111434,2016-11-23,200000459,9313710898,511434,4,30.1056
112272,2021-04-02,200000459,2524845521,512272,10,630.144
110768,2017-05-10,200000459,5509524170,510768,5,383.04
113105,2018-10-31,200000459,3126356136,513105,5,479.52
113245,2019-11-21,200000459,3405268556,513245,3,73.2672
110713,2022-02-25,200000460,9223468295,510713,9,210.6216
110264,2022-04-10,200000460,2430071492,510264,5,205.114
111540,2020-05-15,200000460,1893735141,511540,9,77.7924
110836,2018-09-02,200000461,7690258628,510836,10,206.142
111943,2016-07-06,200000461,1284609276,511943,4,223.344
110290,2018-04-25,200000461,3123824581,510290,3,123.7698
112162,2020-09-04,200000461,1489444777,512162,4,179.5776
111329,2018-07-14,200000461,2113413915,511329,2,23.124
112363,2019-06-20,200000462,5509524170,512363,6,464.436
112858,2018-01-25,200000462,3795753080,512858,5,174.1635
111837,2018-12-30,200000462,5127562193,511837,7,202.8852
110600,2022-07-03,200000463,5480721202,510600,3,86.436
111031,2018-07-10,200000463,7833392032,511031,8,437.9424
112552,2022-06-22,200000463,6697166886,512552,8,581.4144
110873,2019-09-21,200000464,1284609276,510873,3,171.072
112154,2018-09-24,200000464,8241463559,512154,3,143.28
112078,2017-11-06,200000464,4398051135,512078,9,335.8368
111986,2021-03-26,200000465,4327321762,511986,5,249.7495
112440,2021-07-14,200000465,6697166886,512440,2,134.9712
111398,2021-03-08,200000465,1893735141,511398,9,72.2358
110026,2021-03-12,200000479,1284609276,510026,10,570.24
111118,2019-12-23,200000479,4398051135,511118,5,186.576
110188,2022-01-03,200000480,4327321762,510188,8,399.5992
110094,2018-12-20,200000480,4398051135,510094,5,176.8585
112727,2020-02-21,200000480,2524845521,512727,3,179.1972
110691,2021-08-05,200000481,3405268556,510691,1,24.4224
112423,2022-06-16,200000481,5480721202,512423,2,56.448
112688,2017-04-10,200000481,2430071492,512688,5,200.928
110312,2019-01-17,200000481,4934584980,510312,8,429.0048
110647,2021-04-04,200000481,9313710898,510647,7,52.6848
111127,2017-06-27,200000481,6648383061,511127,1,26.7456
112963,2021-04-18,200000482,2524845521,512963,2,129.9672
111276,2019-08-19,200000482,2963300774,511276,2,150.1038
113076,2022-04-12,200000482,3795753080,513076,6,213.3054
112586,2019-07-06,200000482,6697166886,512586,7,513.9288
113244,2018-04-14,200000482,7270957383,513244,2,59.103
110159,2020-02-26,200000483,3795753080,510159,10,323.19
112265,2016-02-03,200000483,2113413915,512265,2,22.14
112746,2019-11-22,200000483,1284609276,512746,7,374.22
110469,2019-11-16,200000484,3795753080,510469,6,196.0686
112656,2021-03-25,200000484,8948840620,512656,4,72.072
111715,2018-07-23,200000484,3750666773,511715,4,290.472
110040,2017-05-21,200000484,6661671897,510040,6,277.5318
111207,2021-02-10,200000485,2524845521,511207,10,636.708
110795,2018-04-13,200000485,1284609276,510795,6,345.708
112620,2020-05-27,200000485,5050067655,512620,9,584.5608
109835,2017-12-25,200000486,5997626126,509835,5,187.8625
111586,2018-05-30,200000486,1489444777,511586,6,272.232
111473,2019-10-10,200000486,4681342313,511473,6,170.43
111834,2018-01-17,200000486,8213207925,511834,2,45.144
113026,2019-01-27,200000486,8713824671,513026,2,92.34
110252,2017-11-08,200000490,2113413915,510252,3,36.531
110035,2021-03-08,200000491,7270957383,510035,9,241.785
110805,2017-04-06,200000491,7010679527,510805,8,459.648
111676,2020-12-30,200000492,3305177499,511676,4,356.6736
113135,2022-05-28,200000492,9873264896,513135,10,101.277
111501,2016-03-25,200000492,7425260271,511501,3,98.8776
113215,2018-10-06,200000493,9730446421,513215,5,556.884
110692,2017-03-17,200000493,2588421965,510692,8,117.8496
109917,2016-04-28,200000493,3795753080,509917,5,166.9815
111169,2020-07-01,200000493,3962085980,511169,8,456.6672
112720,2017-12-15,200000493,5127562193,512720,1,27.7884
112905,2017-09-19,200000493,6661671897,512905,10,472.719
112611,2018-01-04,200000503,2588421965,512611,5,72.864
111795,2018-08-19,200000503,7425260271,511795,6,195.6288
112201,2019-09-18,200000503,3405268556,512201,10,234.048
110367,2017-03-19,200000503,3750666773,510367,8,587.328
111404,2019-09-24,200000504,3126356136,511404,10,999
111889,2018-07-23,200000504,6697166886,511889,9,667.44
111503,2021-08-22,200000505,3126356136,511503,6,563.436
111640,2020-06-30,200000505,4398051135,511640,1,36.5378
112673,2017-07-08,200000505,7010679527,512673,9,540.0864
112856,2020-06-19,200000506,9730446421,512856,8,929.3376
111771,2022-04-13,200000506,8619953091,511771,2,36.7824
111163,2018-11-12,200000506,2588421965,511163,9,138.2832
110985,2016-06-02,200000506,3405268556,510985,6,148.0608
111176,2021-06-19,200000506,2524845521,511176,3,191.0124
112842,2020-10-01,200000506,4327321762,512842,7,372.7031
111678,2019-09-11,200000507,1489444777,511678,5,219.696
110864,2022-01-15,200000507,2178891798,510864,1,16.7164
111570,2019-11-14,200000507,1284609276,511570,7,382.536
